task	query	url	rank	query_relevance	task_relevance
10	港行iPhone6价格	http://www.chinabaike.com/zixun/hangyezonghe/2015/0421/3118220.html	0	3	3
1	 破冰游戏 10人	https://shequ.taoke.com/thread-101979-1-1.html	6	2	2
4	 国际航班 行李	http://www.hbrc.com/news/view_6200886.html	9	0	0
1	 新员工培训破冰游戏	http://www.wenku1.com/list/%E9%80%82%E5%90%88%E6%96%B0%E5%91%98%E5%B7%A5%E5%9F%B9%E8%AE%AD%E7%9A%84%E6%B8%B8%E6%88%8F/	10	3	2
2	 北京周边 休假	http://club.autohome.com.cn/bbs/thread-a-100002-28922163-1.html	0	2	1
3	 清华 死飞 购买	http://www.kanzhun.com/zhichang/k-chuangyexiangmu/1657974.html	5	0	0
3	买死飞注意事项	http://bbs.tianya.cn/post-no11-4567510-1.shtml	0	1	1
3	 清华大学附近死飞自行车专卖店	http://bj.58.com/qinghuadaxue/changdizixingche/1/	6	1	1
8	 谷歌眼镜 官网	http://www.newhua.com/2013/1203/242106.shtml	5	0	1
10	 从香港购买iphone带回国内是否需要缴纳关税	http://www.yuelvxing.com/seek/f/314690	5	2	2
3	 死飞自行车价格区间	http://lijiang.baixing.com/ershouzixingche/m177890-m177950/	7	2	2
8	谷歌眼镜 使用方法	http://www.17house.com/know/ask/52/212505.htm	1	2	2
10	国内iphone6价格	http://www.askci.com/news/2014/09/01/1343476mye.shtml	3	3	2
10	 港版iPhone6是否需要缴纳关税	http://tech.sina.com.cn/t/2014-09-29/09059657532.shtml	4	3	3
3	 死飞的价格区间	http://item.taobao.com/item.htm?id=556290514259	1	2	2
11	 清华大学游泳馆学生游泳卡价格	http://www.dianping.com/review/32362998	0	2	3
7	电子烟 戒烟	http://www.sohu.com/a/136681475_662166	6	2	1
10	 iphone6 国内售价	http://product.it168.com/detail/doc/844554/index.shtml	3	3	3
3	 清华大学自行车购买死飞	http://bbs.55bbs.com/thread-4247203-1-1.html	9	1	1
2	妙峰山 住宿价格	http://baike.1688.com/doc/view-d25322508.html	2	2	2
11	 清华大学游泳馆开放时间	http://www.douban.com/group/topic/11976818/	15	1	1
3	死飞 注意事项	http://www.douban.com/group/topic/82454124/	3	2	2
2	去坝上草原要花多少钱	http://www.cncn.com/xianlu/543244532435/relate	6	2	2
4	 国际航班 哪些行李必须托运	http://www.360doc.com/content/14/0404/12/8896430_366333011.shtml	4	2	3
12	 辽宁舰基本信息	http://www.vos.com.cn/news/2014-01/02/cms789432article.shtml	4	2	2
2	 北京周边旅游，价格等	http://www.cct.cn/around/changsha/	2	3	3
10	 港版iphone是否支持国内运营商网络等信息	http://bbs.mydigit.cn/read.php?tid=999050	0	2	2
8	 “谷歌眼镜”多少钱	http://www.17house.com/know/ask/52/983861.htm	0	3	3
4	 国际航班携带物品规定	http://www.wenku1.com/list/%E5%9B%BD%E9%99%85%E8%88%AA%E7%8F%AD%E6%89%98%E8%BF%90%E8%A1%8C%E6%9D%8E%E8%A7%84%E5%AE%9A/	9	3	3
1	 新员工 破冰游戏	http://www.tuozhan110.com/tzyx/pbyx/2082.html	5	3	2
1	适合新员工培训时采用，大约十人参与的破冰游戏的玩法	http://max.book118.com/html/2017/0420/101336632.shtm	17	2	2
12	 辽宁舰的优势与劣势	http://www.chinanews.com/tw/2014/01-06/5701906.shtml	3	0	0
3	北京哪里买死飞	http://oesee.com/129487.html	3	1	1
3	 死飞的购买渠道购买、注意事项和价格区间	https://www.lookmw.cn/doc/qugzii.html	3	1	1
11	 清华大学陈明游泳馆 营业时间	http://store.tuan800.com/shop_643011/deal_all	7	2	2
12	辽辽宁号相对国外航母的优势和劣势	http://www.sohu.com/a/154424093_600569	9	1	1
1	破冰游戏　新员工培训	https://article.liepin.com/ss/6991ef81f5a4a12ef82905c039fc9102.shtml	9	0	0
4	国际航班 托运 体积	https://club.1688.com/article/36754639.html	8	3	3
11	 清华陈明游泳馆 卡	http://zh.wikipedia.org/wiki/%E6%B8%85%E5%8D%8E%E5%A4%A7%E5%AD%A6%E6%B8%B8%E6%B3%B3%E9%A6%86	5	0	0
4	 行李托运 国际航班 美国	http://ask.qyer.com/question/3371057.html	7	1	1
11	 清华大学游泳	http://www.tsinghua.edu.cn/publish/thunews/9650/2017/20170410170327749603402/20170410170327749603402_.html	0	3	0
10	香港iPhone6 国内运营商	http://bbs.mydigit.cn/read.php?tid=997238	7	2	2
3	 死飞自行车店 海淀	http://bj.city8.com/gouwuguangchang/4519479_ASLXRC.html	0	3	3
7	 戒烟副作用	http://ypk.39.net/f31697.html	7	1	1
3	 死飞 品牌	http://www.1688.com/pinpai/-B6AFD7F7CBC0B7C9.html	9	1	2
3	 北京周边 旅游	http://www.xialv.com/beijing	0	3	2
2	五一北京周边游 攻略	http://www.ocn.com.cn/shenghuo/201504/dtadb24163812.shtml	6	2	1
11	 清华大学游泳馆学生票价格	http://www.dianping.com/review/32362998	0	3	3
10	从香港买iphone要收关税吗	http://www.yuelvxing.com/seek/f/314690	8	2	2
3	死飞 注意事项	http://roll.sohu.com/20130319/n369333859.shtml	5	1	1
2	 北京周边旅行  	http://www.xialv.com/beijing	0	3	3
8	 google glass	https://baike.baidu.com/item/google%20glass	6	3	3
12	 航母辽宁号	http://zh.wikipedia.org/wiki/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	1	0	0
7	 戒烟 副作用	http://sh.eastday.com/m/20120530/u1a6590326.html	2	1	2
8	谷歌眼镜使用方式	http://guba.sina.com.cn/?s=thread&tid=15005&bid=1840	4	1	1
11	 清华大学游泳馆 票价	http://www.meituan.com/comment-poi-22498	1	2	2
11	 清华游泳馆 冬季时间	http://www.dianping.com/review/37103978	6	1	3
3	死飞 价格 	http://search.suning.com/84txh.html	1	3	3
8	 谷歌眼镜售价	http://www.17house.com/know/ask/52/2338355.htm	5	2	2
12	 辽宁号 航母	http://hangmu.chinaiiss.com/	1	2	2
3	 清华大学附近自行车店铺	http://bj.city8.com/gouwuguangchang/1213047_lyyd_hotel.html	2	2	2
4	 国际航班 行李规定	http://www.360doc.com/content/16/0304/08/477274_539267630.shtml	1	3	3
8	 谷歌眼镜	http://www.yoka.com/dna/206/63/index.html	7	3	2
3	淘宝死飞	http://www.redocn.com/taobao_4476518.html	9	1	1
2	 北京周边 旅游 花费 活动 距离	https://www.wjx.cn/jq/207787.aspx	1	1	1
1	 公司 破冰	http://www.11467.com/qiye/33601164.htm	4	1	0
3	选购死飞自行车 选购注意事项	http://www.gome.com.cn/topic/zixingche/know.html	9	1	2
4	 国际航班行李哪些必须托运	http://www.dragonsea-china.com/express_view/HL_10970.html	5	3	3
11	清华大学陈明游泳馆开放时间	http://www.dongsport.com/venue/008543.html	5	3	3
4	 国际航班 手提行李 液体	http://ask.wenku1.com/question/%E9%A3%9E%E6%9C%BA%E6%89%98%E8%BF%90%E8%A1%8C%E6%9D%8E%E8%A7%84%E5%AE%9A%E6%B6%B2%E4%BD%93.htm	6	3	3
7	 戒烟	http://www.jieyanri.com/	1	3	3
2	白洋淀 攻略	http://www.yododo.com/area/guide/1-01-09-02-02	2	2	2
10	 香港iPhone6 关税	http://tuan.cctcct.com/ask/Hongkong-Macao/37209.html	8	2	3
11	清华游泳馆 游泳卡	https://www.ezsmth.com/topic/SecondMarket/1141735	1	2	2
4	国际航班 禁止携带和托运物品	http://www.ocn.com.cn/chanjing/201612/uwoju13163255.shtml	9	1	1
3	 清华附近 哪里有卖死飞自行车	http://iask.sina.com.cn/key/59c0ca4484ae57e4079bc56c.html	1	1	1
11	 清华 游泳馆	http://www.dianping.com/review/22351549	1	3	3
2	去坝上草原要花多少钱	http://ask.youtx.com/Answer/816010_0/	3	1	1
10	 国内和香港的iphone6的售价，如何在香港购买iphone，把iphone带回国内是否需要缴纳关税，港版iphone是否支持国内运营商网络等信息	http://tech.sina.com.cn/i/2015-12-24/doc-ifxmxxst0418658.shtml	5	1	1
11	 清华大学陈明游泳馆 学生票价	http://sales.hlgnet.com/info/1464951/	6	2	2
11	 清华大学游泳馆办卡	https://www.ezsmth.com/topic/SecondMarket/1328892	7	2	3
10	港版iphone6 内地运营商	http://www.sznews.com/tech/content/2014-09/29/content_10288305.htm	9	0	0
3	死飞知乎	http://www.zhihu.com/question/21003564/answer/17934689	1	3	2
1	 破冰游戏 10人	http://www.tuozhan110.com/pbyx/1109.html	7	0	0
10	在香港买iPhone6	http://travel.163.com/14/0913/13/A61B5Q4400063JSA.html	4	3	3
2	 北京周边七日游	http://www.ptotour.com/s/134116.html	7	1	1
10	 iphone6港货多少钱	http://www.xcar.com.cn/bbs/photo/20852794/0.htm	0	1	1
12	辽宁号 与各国航母比较	http://www.sy456.com/rbjzcthm/rbhmsl/question_17885.html	4	0	0
4	 国际航班托运物品规定	http://www.wenku1.com/news/FDBF8A28812CAF71.html	3	3	3
10	京东	http://money.163.com/baike/jingdong/	6	2	0
2	大溪地度假村 门票交通	http://www.meet99.com/jingdian-TahitiIslands.html	3	3	2
7	 戒烟的好处	http://www.douban.com/group/topic/5447620/	12	3	3
12	 辽宁号 战略目的	http://lt.cjdby.net/forum.php?goto=findpost&mod=redirect&pid=71989462&ptid=2348981	5	0	0
3	美利达自行车清华西门店	http://www.dianping.com/shop/27243807/map	0	1	1
7	 科学戒烟方式	http://www.douban.com/note/355360413/	6	0	0
7	 戒烟的好处	http://www.21food.cn/html/news/35/1064993.htm	15	3	3
2	北京周边游玩一周	http://www.dianping.com/review/23876948	8	2	2
2	 五月北京周边好玩儿地方	http://www.cncn.com/xianlu/767141910994/relate	5	2	2
2	木兰围场	http://www.lvyouyizhan.cn/	5	3	3
3	 死飞自行车购买	http://anqing.ganji.com/zixingchemaimai/701626673x.htm	8	2	1
3	死飞自行车 购买须知	http://club.jd.com/bbsDetail/1473952450_ef9c88e6-2a43-4b24-8f6c-f60a0606ea2a_1.html	9	2	2
1	 10人 新员工破冰游戏	http://ask.wenku1.com/question/%E6%96%B0%E5%91%98%E5%B7%A5%E5%9F%B9%E8%AE%AD%E4%BA%92%E5%8A%A8%E5%B0%8F%E6%B8%B8%E6%88%8F.htm	5	2	2
8	 谷歌眼睛	http://www.ithome.com/tag/gugeyanjing/	2	2	2
3	死飞 能淘宝买吗	http://s.ershou.taobao.com/list/list.htm?catid=50025467&st_trust=0&q=%CB%C0%B7%C9%D7%D4%D0%D0%B3%B5	9	1	2
8	 谷歌眼镜使用方法	http://www.techweb.com.cn/it/2014-05-06/2033135.shtml	4	1	1
2	北京周边游玩一周	http://www.mafengwo.cn/wenda/detail-3114005.html	6	1	1
2	 北京周边七日游	http://www.ptotour.com/s/260407.html	6	0	0
8	 谷歌眼镜性能数据	http://weibo.com/p/23041814df49b750102wozu	4	3	3
10	香港买手机 关税	http://china.coovee.net/business1/SmallSort24240579/Index.Html	2	1	1
1	 新员工培训  孤岛求生	http://www.360doc.com/content/10/0927/00/2914883_56846686.shtml	7	3	2
2	 北京周边 十天旅游	http://www.mafengwo.cn/wenda/detail-1274348.html	9	1	1
2	五一北京周边游 攻略	http://www.mafengwo.cn/travel-news/201530.html	1	3	2
8	 谷歌眼镜　功能	http://blog.csdn.net/wonderful_ha/article/details/9820045?locationNum=4&fps=1	2	3	3
11	 清华大学陈明游泳馆 价格	http://ditu.city8.com/bj/bianminfuwu/2032900_rubl	8	1	1
4	 国际航班手提和托运行李的要求	http://xl.xkyn.com/zixun-qgvcaqkpgknecekkkpn.htm	3	0	0
8	 谷歌眼镜 使用方法	http://v.qq.com/page/t/p/r/t01132b4epr.html	8	3	3
10	港版iphone6是否支持国内运营商网络	http://it.southcn.com/9/2014-09/10/content_108185622.htm	4	3	3
4	国际航班手提行李中能携带多少液体	http://www.yuelvxing.com/seek/f/877604	3	3	3
3	海淀死飞店	http://www.dianping.com/search/branch/2/0_11565900	3	2	2
3	 清华大学附近自行车店	http://www.sohu.com/a/191132466_267106	9	0	0
11	 陈明游泳馆学生票价格及办理游泳卡价格	http://www.newsmth.net/nForum/article/Swimming/791052	4	2	2
10	香港iphone6价格	http://bbs.jysq.net/thread-9969398-1-1.html	2	3	3
12	 中国第一艘航母辽宁号	http://www.xueersi.com/xue/shiti/49752.html	4	0	0
12	相对于其他国家的航母，辽宁号的优势和劣势	https://lt.cjdby.net/thread-1477737-1-1.html	4	2	2
10	香港买手机 关税	http://wan.cncn.com/guide_1311.htm	0	3	3
1	 十个新员工，近期需要进行新员工培训。请查找一个适合新员工培训时采用，大约十人参与的破冰游戏的玩法	http://www.oh100.com/ahsrst/a/201607/166946.html	3	3	2
10	 iphone6港版要交关税吗	http://www.17house.com/zt/ask/51/1372551.htm?hot=2	5	2	2
11	 清华大学	http://info.tsinghua.edu.cn/	0	2	1
10	iphone6 价格	http://product.yesky.com/mobilephone/iphone6/apple/	4	3	3
4	 飞美国 托运须知	http://china.coovee.net/business1/SmallSort24429554/Index.Html	6	1	1
1	 适合新员工培训时采用，大约十人参与的破冰游戏	http://ask.wenku1.com/question/%E6%96%B0%E5%91%98%E5%B7%A5%E5%9F%B9%E8%AE%AD%E4%BA%92%E5%8A%A8%E5%B0%8F%E6%B8%B8%E6%88%8F.htm	0	2	2
8	淘宝	https://world.taobao.com/	1	3	2
3	 自行车店 清华大学附近	http://bj.city8.com/gouwuguangchang/1197462_GPGF_address.html	2	3	2
10	香港 iphone 关税	http://finance.sina.com.cn/consume/xiaofei/2016-09-21/doc-ifxvyrit2952850.shtml	6	3	3
11	清华陈明游泳馆	http://blog.renren.com/share/1653284050/11973416502	1	2	3
3	死飞自行车 购买途径	http://bbs.tianya.cn/post-no11-4567510-1.shtml	0	1	1
11	陈明游泳馆	http://store.tuan800.com/shop_643011/deal_all	9	3	3
11	 陈明游泳馆学生票价格及办理游泳卡价格	http://www.dianping.com/review/32362998	7	2	3
10	港版iphone6支持国内运营商网络吗？	http://hy.cebnet.com.cn/20140910/101022581.html	0	3	3
3	死飞自行车 购买途径	http://t.qq.com/p/t/235886026498095?	6	1	1
12	 辽宁号优劣势	http://ido.3mt.com.cn/Article/201505/show4012063c30p1.html	3	1	1
7	 戒烟的方法	http://www.jy100.org/	7	2	2
8	 谷歌眼镜 多少钱	http://ask.zol.com.cn/q/1012484.html	3	2	2
12	辽宁舰 优劣势	http://news.163.com/15/0203/05/AHGMG0HI00014AED.html	5	1	0
3	北京 死飞	http://www.douban.com/group/450544/members	8	1	1
4	 国际航班 行李 重量 体积	http://www.ppkao.com/tiku/shiti/531570.html	9	0	0
12	 辽宁号　其他航母　对比	http://news.163.com/16/0812/08/BU8M2DFH000146BE.html	6	2	2
8	 谷歌眼镜的使用方法	http://android.tgbus.com/shouji/news/201305/469684.shtml	8	1	1
10	 iphone6 国内售价	http://tech.sina.com.cn/t/2014-09-09/00129600222.shtml	8	2	1
7	 戒烟的有效方式	http://www.39yst.com/flist/979606-1.html	9	1	1
2	河北游玩 5月  一周	http://www.cnta.gov.cn/xxfb/xxfb_dfxw/hb/201603/t20160330_765288.shtml	5	1	1
4	国际航班 手提行李 液体	http://www.chinabaike.com/m/s/1636668.html	1	2	2
3	清华大学附近买一辆死飞自行车	http://chengdu.kuyiso.com/zixingche/vvr600-800_pgsize100/	5	2	2
3	 清华大学附近死飞	http://news.xinhuanet.com/local/2015-12/04/c_128499731.htm	7	1	1
12	 辽宁号 基本信息	http://tags.news.sina.com.cn/%E8%BE%BD%E5%AE%81%E5%8F%B7	0	2	2
1	破冰游戏 十人	http://ask.wenku1.com/question/%E7%A0%B4%E5%86%B0%E5%88%86%E7%BB%84%E5%BC%80%E5%9C%BA.htm	1	2	2
3	清华附近自行车	http://edu.people.com.cn/n1/2016/0928/c1053-28745560.html	1	1	0
1	 破冰游戏 10人	http://ask.wenku1.com/question/%E5%9F%BA%E7%9D%A3%E6%95%99%E5%B0%8F%E7%BB%84%E7%A0%B4%E5%86%B0%E6%B8%B8%E6%88%8F.htm	5	2	0
4	 美国 行李托运	http://china.coovee.net/business1/SmallSort11524168/Index.Html	2	1	1
3	选购死飞自行车 选购注意事项	http://www.bikehome.cc/news/20160522/539296_1.html	1	1	1
4	 国际航班 行李 必须手提	http://ask.wenku1.com/question/%E5%9B%BD%E8%88%AA%E5%9B%BD%E9%99%85%E8%88%AA%E7%8F%AD%E8%A1%8C%E6%9D%8E%E8%A7%84%E5%AE%9A.htm	9	2	3
1	破冰游戏　新员工培训	http://www.hudong67.com/article/248.html	3	2	2
3	自行车专卖 清华	https://bbs.pku.edu.cn/v2/post-read.php?bid=193&threadid=15896587	7	2	1
8	 谷歌眼镜功能	http://lady.163.com/keywords/8/3/8c376b4c773c955c/1.html	5	2	2
3	 死飞 价格	http://www.jd.com/chanpin/1282754.html	6	3	3
1	 员工培训 破冰游戏	http://www.hudong67.com/article/248.html	5	1	1
12	 辽宁号的优势、劣势	http://news.sina.com.cn/c/2014-01-20/090129294698.shtml	8	1	1
3	清华大学贴吧	http://www.tsinghua.edu.cn/publish/newthu/newthu_cnt/intothu/intothu-1-2.html	6	2	1
3	 清华大学 死飞自行车	http://www.kanzhun.com/zhichang/k-chuangyexiangmu/1657974.html	4	0	0
10	苹果官网	http://apple.178.com/	5	0	0
8	 谷歌眼镜售价	http://search.suning.com/531pn.html	7	3	3
3	 死飞自行车售卖	http://www.ezzxw.com/post/cheliang/620464x.html	3	2	2
3	京东 死飞自行车	http://item.m.jd.com/ware/view.action?wareId=18324753595	3	2	2
12	 辽宁舰航速和武器装备	https://www.zhihu.com/question/47879238/answer/108672320	3	2	2
2	北京到承德坝上草原价格	http://beijing.cncn.com/article/121913/	2	2	1
12	 辽宁号优势劣势 航母作用	http://mil.news.sohu.com/20161017/n470436636.shtml	9	1	1
2	 北京周边景区 路线	http://www.beijingnongjiayuan.com/	7	0	0
1	破冰游戏	http://www.huwaiyouxi.cn/	5	0	0
10	从香港买iphone要收关税吗	http://baike.1688.com/doc/view-d43956467.html	2	1	1
2	 北京周边旅游，价格等	http://www.shenzhouguolv.cn/zhoubianyou/	4	3	2
11	 清华大学游泳馆 所在地 开放时间 学生票价格 办理游泳卡价格	http://baike.1688.com/doc/view-d30068532.html	5	3	3
8	 googleglass报价	http://product.it168.com/detail/doc/828369/index.shtml	3	3	3
2	大溪地度假村 门票交通	http://www.meet99.com/jingdian-Tahiti.html	8	2	2
12	 辽宁号 优劣	https://lt.cjdby.net/thread-1978086-1-1.html	3	2	2
10	 iPhone 6 港版报价	http://www.tmall.com/mlist/regular_yV898QZXvTedqnHQe0pwZw.html	2	3	3
10	iphone6香港官网	http://news.163.com/14/0919/16/A6H4U5KN00014AEE.html	9	1	2
8	 谷歌眼镜 如何操作	http://www.to8to.com/ask/k5265727.html	4	3	1
10	港版iphone6 内地运营商	http://www.chinanews.com/it/2014/09-11/6579700.shtml	7	1	1
4	 国际航班手提行李要求	https://www.lookmw.cn/doc/onatni.html	6	3	3
10	香港 4G运营商	http://www.cctime.com/html/2012-5-4/2012531651236999_2.htm	5	3	0
7	 科学戒烟方式	http://www.360doc.com/content/12/0229/11/4161589_190485456.shtml	1	3	3
3	 自行车店 清华大学附近	http://www.douban.com/group/topic/56741700/	5	1	1
2	 北京周边旅游花费	http://bbs.tianya.cn/post-843-719802-1.shtml	8	3	2
2	 北京周边　旅游　休闲度假	http://bj.58.com/dujia/7296599099523x.shtml	6	3	2
3	北京海淀区死飞自行车购买	http://www.dianping.com/brands/b81412843s20	9	0	0
3	清华买死飞	https://www.taobao.com/oshtml/xianyu-cn/cp_ZGV4y8C3yQ.html	2	2	2
2	  北京周边7天攻略	http://www.lvmama.com/guide/tag/29317	8	1	1
4	国际航班 必须托运	http://www.mafengwo.cn/wenda/detail-9583336-9583823.html	8	2	1
2	张家口草原天路 旅行攻略	http://www.babytree.com/community/dabenying/topic_24302253.html	0	3	2
10	 港版iPhone6售价	http://product.pcpop.com/000696155/Index.html	0	2	2
2	秦皇岛	http://www.qhd.com.cn/	1	2	0
4	国际航班 哪些物品必须手提，哪些物品必须托运	http://fanwen.wenku1.com/article/64994680.html	1	2	3
3	淘宝死飞	http://www.xanet110.com/key972607.html	3	0	0
1	破冰游戏 十人	http://www.docin.com/touch/detail.do?id=1329717058	4	2	2
2	 北京周边景区 交通	http://www.dianping.com/review/17495184	9	1	1
12	航空母舰维基	http://evewiki.tiancity.com/index.php?title=%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	1	3	2
3	 清华附近自行车铺	http://poi.mapbar.com/beijing/MAPAYAZWXBXAQWZBXBQAZMZ	9	1	1
2	北戴河景点门票价格	http://www.mafengwo.cn/wenda/detail-586873.html	4	2	2
10	iphone6	https://www.cnet.com/products/apple-iphone-6/	8	3	3
10	iPhone6 TD-LTE	http://www.apple.com/iphone/LTE/	1	3	1
3	死飞 店 清华	http://iask.sina.com.cn/key/59c0ca4484ae57e4079bc56c.html	1	3	3
11	 清华游泳馆 学生票价	http://news.siliconeoil.cn/v/2162317	3	0	0
4	国际航班 必须托运物品	http://k.pcauto.com.cn/question/336389.html	0	2	3
11	 清华游泳馆 冬季开放时间	http://www.1688.com/ask/451901a2-f08e-4e35-9117-06fc67241f1f.html	1	1	1
8	 谷歌眼镜 功能 使用方式 售价	http://www.loho88.com/article/136.html	2	1	3
2	 夏天北京周边去哪玩	http://www.jlonline.com/lvyou/news-2-78324-0.html	4	3	2
11	清华游泳馆 游泳卡	http://bbs.55bbs.com/thread-522526-1-1.html	8	1	1
2	张家口草原天路 旅行攻略	https://jingyan.baidu.com/article/67508eb41052a39cca1ce4db.html	5	2	2
2	 北京周边便宜又好玩儿地方	http://www.news.jqw.com/newsShow/1306/25/916328.html	7	1	1
2	 北京周边 旅游 推荐	http://www.xialv.com/beijing/zhoubianyou/jingdian	2	2	2
12	辽宁号对其他国家航母的优势	http://news.163.com/16/1129/10/C71I8Q40000187V9.html	4	1	1
