,id,studentID,task_id,answer,content
560,671,2017270056,8,        谷歌眼镜售价1300刀，但是实际成本不到100刀。其性能相对于一些普通的电子产品来说，并没有很出色，甚至会比较低一些，但是新式的体验方式以及穿戴式电子产品的交互方式，让大多数人都很感兴趣。最后就是，谷歌眼镜并没有想象中那么好和那么神奇，只是通过把显示屏上的数据展示在眼镜上，通过语音输入以及手势来控制系统。,"TIMESTAMP=1513664288810	USER=2017270056	TASK=8	ACTION=ANSWER_QUESTION	INFO:	answer=        谷歌眼镜售价1300刀，但是实际成本不到100刀。其性能相对于一些普通的电子产品来说，并没有很出色，甚至会比较低一些，但是新式的体验方式以及穿戴式电子产品的交互方式，让大多数人都很感兴趣。最后就是，谷歌眼镜并没有想象中那么好和那么神奇，只是通过把显示屏上的数据展示在眼镜上，通过语音输入以及手势来控制系统。
"
561,672,2017270056,11,        查询清华大学游泳馆相关信息，例如地点，开放时间，门票价格，以及有没有月卡类似的优惠方案可以办理。,"TIMESTAMP=1513664399695	USER=2017270056	TASK=11	ACTION=DESCRIPTION	INFO:	answer=        查询清华大学游泳馆相关信息，例如地点，开放时间，门票价格，以及有没有月卡类似的优惠方案可以办理。
"
562,673,2017270056,11,        地点在清华双清路30号，开放时间从上午12点到晚上11点都有场次可以去游，学生票的价格不到十块钱，办理学生游泳卡优惠的价格是150元。,"TIMESTAMP=1513664872097	USER=2017270056	TASK=11	ACTION=ANSWER_QUESTION	INFO:	answer=        地点在清华双清路30号，开放时间从上午12点到晚上11点都有场次可以去游，学生票的价格不到十块钱，办理学生游泳卡优惠的价格是150元。
"
563,674,2017270056,8,        帮助小明查询谷歌眼镜的售价和性能信息,"TIMESTAMP=1513664939660	USER=2017270056	TASK=8	ACTION=DESCRIPTION	INFO:	answer=        帮助小明查询谷歌眼镜的售价和性能信息
"
564,675,2017270056,4,        查询国际航班对于手提行李以及托运行李的要求，多少公斤限额以及多少大小可以提上飞机，以及查询哪些东西可以不可以带上飞机或者进行托运，带上飞机的液体有没有要求。,"TIMESTAMP=1513665079233	USER=2017270056	TASK=4	ACTION=DESCRIPTION	INFO:	answer=        查询国际航班对于手提行李以及托运行李的要求，多少公斤限额以及多少大小可以提上飞机，以及查询哪些东西可以不可以带上飞机或者进行托运，带上飞机的液体有没有要求。
"
565,676,2017270056,4,        手提行李限额7公斤，托运行李限额30公斤，托运行李没有具体的托运大小要求，但是手提行李有具体要求，一般建议只带小型的背包或者箱子上飞机。可以携带的液体毫升数量为100毫升一管，可以带多管。管制器具，危险物品，易燃易爆的都不让托运或者手提，超过100毫升的液体要托运，充电宝什么的，也不要放在箱子里进行托运。,"TIMESTAMP=1513665750611	USER=2017270056	TASK=4	ACTION=ANSWER_QUESTION	INFO:	answer=        手提行李限额7公斤，托运行李限额30公斤，托运行李没有具体的托运大小要求，但是手提行李有具体要求，一般建议只带小型的背包或者箱子上飞机。可以携带的液体毫升数量为100毫升一管，可以带多管。管制器具，危险物品，易燃易爆的都不让托运或者手提，超过100毫升的液体要托运，充电宝什么的，也不要放在箱子里进行托运。
"
566,677,2017270056,7,        查询戒烟的好处与副作用，并且查询一些有效的戒烟方式。,"TIMESTAMP=1513665797389	USER=2017270056	TASK=7	ACTION=DESCRIPTION	INFO:	answer=        查询戒烟的好处与副作用，并且查询一些有效的戒烟方式。
"
567,678,2017270056,7,"        1. 借助药物进行戒烟，不要单纯凭意志力
2.戒烟应该保持规律的生活作息，改善饮食和生活习惯
3.有不良的戒烟反应的时候不要放弃，也不要操之过急，如有抑郁或者其他的副作用是，及时寻找医生的帮助。","TIMESTAMP=1513666553391	USER=2017270056	TASK=7	ACTION=ANSWER_QUESTION	INFO:	answer=        1. 借助药物进行戒烟，不要单纯凭意志力
2.戒烟应该保持规律的生活作息，改善饮食和生活习惯
3.有不良的戒烟反应的时候不要放弃，也不要操之过急，如有抑郁或者其他的副作用是，及时寻找医生的帮助。
"
568,679,2017270056,3,        查询清华周边卖死飞自行车的情况，查询价格以及销售渠道，如果使用死飞字形城的话需要注意什么安全事项。,"TIMESTAMP=1513666616997	USER=2017270056	TASK=3	ACTION=DESCRIPTION	INFO:	answer=        查询清华周边卖死飞自行车的情况，查询价格以及销售渠道，如果使用死飞字形城的话需要注意什么安全事项。
"
569,680,2017270056,3,        在网上进行购买死飞自行车就行，网上有很多出售的商家，价格在250+-800之间不等。,"TIMESTAMP=1513666952954	USER=2017270056	TASK=3	ACTION=ANSWER_QUESTION	INFO:	answer=        在网上进行购买死飞自行车就行，网上有很多出售的商家，价格在250+-800之间不等。
"
570,681,2017270056,1,        查找一个适合十多个员工进行培训时进行的破冰游戏,"TIMESTAMP=1513666988870	USER=2017270056	TASK=1	ACTION=DESCRIPTION	INFO:	answer=        查找一个适合十多个员工进行培训时进行的破冰游戏
"
571,682,2017270056,1,"破冰游戏-扮怪兽：
需要组成一个或者两个组，需要一个主持人发号施令。
主持人说出构造一个几只手几只脚的怪兽，则这个组的成员就要一起完成这个构造。","TIMESTAMP=1513667302513	USER=2017270056	TASK=1	ACTION=ANSWER_QUESTION	INFO:	answer=破冰游戏-扮怪兽：
需要组成一个或者两个组，需要一个主持人发号施令。
主持人说出构造一个几只手几只脚的怪兽，则这个组的成员就要一起完成这个构造。
"
572,683,2017270056,10,        查询港版iphone6和国行iphone6之间有没有什么区别，影不影响使用，并且在香港在哪里可以买到iphone6。,"TIMESTAMP=1513667359363	USER=2017270056	TASK=10	ACTION=DESCRIPTION	INFO:	answer=        查询港版iphone6和国行iphone6之间有没有什么区别，影不影响使用，并且在香港在哪里可以买到iphone6。
"
573,684,2017270056,10,        港版买回来的iphone是可以直接使用国内网络的，并且支持使用4G网络。价格上面要比国行的iphone便宜1000左右，只要4000多。,"TIMESTAMP=1513667633089	USER=2017270056	TASK=10	ACTION=ANSWER_QUESTION	INFO:	answer=        港版买回来的iphone是可以直接使用国内网络的，并且支持使用4G网络。价格上面要比国行的iphone便宜1000左右，只要4000多。
"
574,685,2017270056,12,        查找第一艘航母辽宁号的信息，包括数据性能，以及历史信息，航母对于战争的战略性意义。并且对比其他航母，查看对应的优势或者劣势。,"TIMESTAMP=1513667723579	USER=2017270056	TASK=12	ACTION=DESCRIPTION	INFO:	answer=        查找第一艘航母辽宁号的信息，包括数据性能，以及历史信息，航母对于战争的战略性意义。并且对比其他航母，查看对应的优势或者劣势。
"
575,686,2017270056,12,        船队编织人员一共2626人，最大的排水量为67500T，船只数据为300mx80m，航速为30节。,"TIMESTAMP=1513668452502	USER=2017270056	TASK=12	ACTION=ANSWER_QUESTION	INFO:	answer=        船队编织人员一共2626人，最大的排水量为67500T，船只数据为300mx80m，航速为30节。
"
576,687,2017270056,2,        帮助小明在夏天五月份找到一个最合适的北京周边出游路线，考虑性价比。,"TIMESTAMP=1513668520592	USER=2017270056	TASK=2	ACTION=DESCRIPTION	INFO:	answer=        帮助小明在夏天五月份找到一个最合适的北京周边出游路线，考虑性价比。
"
577,688,2017270056,2,"坝上草原，十渡，圆明园，温都水城。
我觉得最好的是十渡，因为消费价格不高，而且不容易有很大的额外消费，农家院吃饭也可以吃的很好，相比于坝上和其他周边的游玩计划，我觉得十渡距离不算是远的，但是能玩的又很自在。","TIMESTAMP=1513668932191	USER=2017270056	TASK=2	ACTION=ANSWER_QUESTION	INFO:	answer=坝上草原，十渡，圆明园，温都水城。
我觉得最好的是十渡，因为消费价格不高，而且不容易有很大的额外消费，农家院吃饭也可以吃的很好，相比于坝上和其他周边的游玩计划，我觉得十渡距离不算是远的，但是能玩的又很自在。
"
580,691,2015012923,12,       辽宁号的基本信息、历史、战略作用、优劣势,"TIMESTAMP=1513751521677	USER=2015012923	TASK=12	ACTION=DESCRIPTION	INFO:	answer=       辽宁号的基本信息、历史、战略作用、优劣势
"
581,692,2016050025,1,       找一个适合大约10个人玩的，适于用于陌生人破冰的，适龄、有交际性的小游戏。,"TIMESTAMP=1513751624112	USER=2016050025	TASK=1	ACTION=DESCRIPTION	INFO:	answer=       找一个适合大约10个人玩的，适于用于陌生人破冰的，适龄、有交际性的小游戏。
"
582,693,2015012923,12,"基本信息：排水量43000吨（标准），58900吨（满载）；舰长306.45米；舷宽75米；船员人数1691人（军官580人）；航速最大航速29节，经济航速14节，作战经济航速18节；武器装备：

历史：辽宁舰原为计划服役于苏联海军的库兹涅佐夫元帅级航空母舰2号舰“里加号”，1988年11月25日下水，1990年7月更名为“瓦良格号”。后因苏联解体处于67.3%的完工状态搁置，未能建成服役。1998年，中华人民共和国政府提供资金，通过香港商人徐增平以私营公司名义出面拍卖中标瓦良格号及其全套设计图纸，又于1999年10月24日经由军方背景的东方汇中公司与乌克兰黑海造船厂签订购买合同和付款成交，并安排运输事宜。但其在运返中国大陆时受到土耳其当局的阻挠，扰攘多年后，于2002年利用拖船将尚未完成舾装无自航动力的瓦良格号航空母舰拖回中国大连。该舰抵达中国后，由大连造船厂自2005年起对其进行续建及改造。2012年9月25日，该舰在大连正式交付中国人民解放军海军，命名为“辽宁舰”。

作用：大国博弈，正从陆地走向海洋。

优劣势：瓦良格号是库兹涅佐夫元帅级的第二艘，相比起第一艘库兹涅佐夫号多达150处的改进，瓦良格号开工时舰首甲板滑跃角就确定为14.3度,最大高度5.6米。原本的“天空哨兵”相控阵雷达取消，改为其他较稳定的雷达代替。该舰原也可以担任巡洋舰功能，因为它原来安装有12枚长程P-700“花岗岩”/SS-N-19“海难”反舰导弹和诸多武装。中华人民共和国购入该舰后，在后期的改造工程中拆除了反舰导弹发射装置，并且改装以适合其它用途。改建过程中安装了相控阵雷达，以及替换了其他的雷达系统以及电子、通讯设备。","TIMESTAMP=1513752341011	USER=2015012923	TASK=12	ACTION=ANSWER_QUESTION	INFO:	answer=基本信息：排水量43000吨（标准），58900吨（满载）；舰长306.45米；舷宽75米；船员人数1691人（军官580人）；航速最大航速29节，经济航速14节，作战经济航速18节；武器装备：

历史：辽宁舰原为计划服役于苏联海军的库兹涅佐夫元帅级航空母舰2号舰“里加号”，1988年11月25日下水，1990年7月更名为“瓦良格号”。后因苏联解体处于67.3%的完工状态搁置，未能建成服役。1998年，中华人民共和国政府提供资金，通过香港商人徐增平以私营公司名义出面拍卖中标瓦良格号及其全套设计图纸，又于1999年10月24日经由军方背景的东方汇中公司与乌克兰黑海造船厂签订购买合同和付款成交，并安排运输事宜。但其在运返中国大陆时受到土耳其当局的阻挠，扰攘多年后，于2002年利用拖船将尚未完成舾装无自航动力的瓦良格号航空母舰拖回中国大连。该舰抵达中国后，由大连造船厂自2005年起对其进行续建及改造。2012年9月25日，该舰在大连正式交付中国人民解放军海军，命名为“辽宁舰”。

作用：大国博弈，正从陆地走向海洋。

优劣势：瓦良格号是库兹涅佐夫元帅级的第二艘，相比起第一艘库兹涅佐夫号多达150处的改进，瓦良格号开工时舰首甲板滑跃角就确定为14.3度,最大高度5.6米。原本的“天空哨兵”相控阵雷达取消，改为其他较稳定的雷达代替。该舰原也可以担任巡洋舰功能，因为它原来安装有12枚长程P-700“花岗岩”/SS-N-19“海难”反舰导弹和诸多武装。中华人民共和国购入该舰后，在后期的改造工程中拆除了反舰导弹发射装置，并且改装以适合其它用途。改建过程中安装了相控阵雷达，以及替换了其他的雷达系统以及电子、通讯设备。

"
583,694,2015012923,7,        戒烟的好处、副作用、方式,"TIMESTAMP=1513752379784	USER=2015012923	TASK=7	ACTION=DESCRIPTION	INFO:	answer=        戒烟的好处、副作用、方式
"
584,695,2015012923,7,"1. 戒烟主要是靠自己的意志力，定一个戒烟日期，并且在你开始之前，定制一个计划，从每一小时和每一天的实际施行开始做起。
2. 也可以用干南瓜藤搅汁，用红糖或黄糖调，饮之神效，每日50g，每日一次，3-5天即可。
3. 疾病因人而异，可在线咨询医生获取专属治疗方案。","TIMESTAMP=1513752858501	USER=2015012923	TASK=7	ACTION=ANSWER_QUESTION	INFO:	answer=1. 戒烟主要是靠自己的意志力，定一个戒烟日期，并且在你开始之前，定制一个计划，从每一小时和每一天的实际施行开始做起。
2. 也可以用干南瓜藤搅汁，用红糖或黄糖调，饮之神效，每日50g，每日一次，3-5天即可。
3. 疾病因人而异，可在线咨询医生获取专属治疗方案。

"
